file,emotion,text
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M008.wav,neu,alright . um . well that could  be the problem cause .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M009.wav,neu,you might have an older phone  where we would use sim cards but probably not .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M010.wav,neu,okay  how about this  we'll . send you a brand new camera phone  with  palm pilot  and .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M011.wav,neu,so we'll send it and we'll . give . you how about a free year's service .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M012.wav,neu,tell them  my name  my name is  brent  backersen .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M013.wav,neu,okay tell them my . my  id number is two one three five .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M014.wav,neu,tell them that . you can go in get a brand new phone . they'll hook you up with service . even give you a free  three months .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M015.wav,neu,it will be free no contract  okay .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M016.wav,neu,go in there  yeah go in there tell them brent backersen  sent you .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M017.wav,neu,the top of the line . camera phone game boy anything you . want . for free  and palm pilot .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M018.wav,neu,they might only have  orange .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M019.wav,neu,okay  they can . figure out pink for you  so go in there and just tell them that and they'll hook  you up with other  goodies stuff like that  free service . no contract no nothing just for being a good customer .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M020.wav,neu,and battling through with us .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M021.wav,neu,yes  you just tell them . brent backersen  sent you .
Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M022.wav,neu,alright great . have a nice . evening .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav,neu,what's he going to say . maybe we ought to talk to him before he sees it .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav,sad,did you talk to him .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav,sad,he cried hard .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav,sad,he's getting just like he did after he died you know  what what what's the meaning of this .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav,ang,no  it's his god damned newspapers is what it is  now every month there's  a new boy comes home and larry's going to be the next one .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav,ang,why .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav,ang,well what do you want me to do  i mean you're old enough to know your own mind .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav,neu,well i mean . you . got . to make sure your dad's not going .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav,neu,did you ask annie yet .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav,neu,look . you never had seen many many women . you know i mean .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav,ang,you're just going to leave the business you have a business here you can't do that .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav,sad,tell me something you  can leave this business .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav,ang,i mean what the hell have we worked for then i . mean it's all for you chris the whole shooting match is for you .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav,sad,i don't understand you do i .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav,sad,yeah i can see that .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav,sad,he saw it .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav,sad,he was out there when it happened .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav,sad,about . four in the morning . i heard a crack and . i looked out . and he was standing right there when it happened .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav,sad,i don't know  but after it cracked he ran back into the house and he cried in the kitchen .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav,sad,no i figured the best thing to do was leave him alone .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav,sad,i could hear it right through the floor .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav,sad,i guess he is .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav,sad,i don't know . but i know one thing mom . we made a terrible mistake with dad .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav,ang,you know that larry's not coming back  and i know that too . why we both go on letting him think that we . both believe with him .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav,ang,why shouldn't he walk around and dream at him at night  walk around . why shouldn't he walk around . why shouldn't he dream of him walk around at night waiting for him  do we contradict him  do we say flat out that we don't have anymore hope .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav,ang,that we haven't had any hope for years now .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav,neu,you know why i asked annie here  right .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav,neu,i want to ask her to marry me .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav,neu,okay so then it's alright i'll go ahead with it .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav,ang,oh see then it's just not my business  god you infuriate me sometimes . isn't my business too if dad throws a fit  huh  god you have such a talent for ignoring things .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav,ang,well to hell with that .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav,neu,i wanted to get this settled first .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav,neu,then i guess that's the end of it .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav,sad,but from her letters i think she's forgotten . him  i'll find out .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav,neu,and then we'll thrash it out with dad right  mom don't avoid me .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav,sad,i've given it  three years  of . thought and i thought that if i waited  then dad would forget about larry and then . we could have a regular wedding and everything happy .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav,neu,but if i can't have that here i'll get out .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav,neu,i'll get out  i'll marry her somewhere else . maybe new york .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav,ang,i've been a good son too long . a good sucker . and i'm through with it .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M040.wav,ang,the business doesn't inspire me .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M041.wav,ang,yes  i like it an hour out of the day  if i have to grub for money all day long at least at evening i want it beautiful . i want a family  i want a wife  i want some kids  i want to build something i can give myself to .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M043.wav,neu,yes . on this i would .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M045.wav,sad,i know just  you help me stay here .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M046.wav,sad,i am thinking like that .
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M047.wav,sad,no you don't . i'm a pretty tough guy .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F000.wav,ang,why did he invite her here .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F001.wav,ang,well she's been away for . three and a half years in new york and suddenly  she just shows up .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F006.wav,ang,no . she's not his girl joe and she knows that .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F009.wav,ang,i mean  her faith  is stronger than a rock .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F010.wav,sad,my worst times i  think about her you know and i .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F011.wav,sad,it's . like i know as long as she's waiting  i'm right again .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F012.wav,ang,no nobody in my house . better dare and challenge her  faith you  know and maybe strangers  but not his father not his brother .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F015.wav,ang,laugh laugh at me but i will . because you know what happened when she came here when she came back she slept in his room the memorial broke into pieces  joe look  look at it . you . got to believe with  me .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F017.wav,sad,look it was just last week that . detroit . some boy came back he had been away longer than larry you can read it for yourself  you above all people have got to  believe .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F019.wav,sad,i can't help it .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M001.wav,neu,well maybe maybe he just wanted to see her .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M004.wav,neu,who  said he even thought about that .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M005.wav,neu,well so what .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M008.wav,neu,how do you know why she's waited hmmm .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M014.wav,ang,alright alright calm yourself okay calm yourself . wait wait  what do you mean me above all .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M015.wav,ang,wait what does that mean . me above all .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M016.wav,ang,look at you you're shaking .
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M017.wav,ang,what do i got to hide . huh . what the hell's the matter with you kate .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F004.wav,sad,no i'm not sorry but . i'm not going to stay .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F006.wav,sad,look .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F007.wav,sad,you saw  the way that she acted and then well i  mean you  you were acting kind of .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F008.wav,sad,well i  don't know . embarrassed of her since i came .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F011.wav,hap,well .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F012.wav,hap,i guess that's  why i came .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F013.wav,hap,look i've been ready for a long long time now .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F014.wav,hap,look i almost got married two years ago .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F015.wav,hap,you started to write me .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F016.wav,hap,every day since .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F017.wav,hap,i was waiting for you chris i . mean . till then you never wrote and then when you did what did you say .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F018.wav,hap,you'd always be so ambiguous .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,hap,i'll never forgive you for that .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F020.wav,hap,i mean . why did you wait all these years there i was sitting around and wondering if i was crazy for thinking about you .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F021.wav,hap,not like that you're not .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F029.wav,sad,how many .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F030.wav,sad,geez .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F031.wav,sad,and you still  feel that way .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F033.wav,sad,that includes me too i mean and the money . you have right to that money your father put . planes up in the air good planes and he deserves it you should be proud of that a  man should be paid for that .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F034.wav,hap,what am i going to do with a  fortune .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M001.wav,neu,you're not sorry you came .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M004.wav,neu,what .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav,hap,i mean  that's the reason  why i asked you here .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M010.wav,hap,i love you .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M016.wav,hap,you felt something that far back .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M018.wav,hap,give me a kiss ann just give me .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav,hap,oh god annie i . kissed  annie i kissed annie .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M021.wav,hap,we're going to live now  i'm going to make you so happy .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M023.wav,sad,nothing hey let's drive somewhere i  want to be alone with you .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M027.wav,sad,you remember overseas  i was in command of a company .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M028.wav,sad,well i lost  them .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M029.wav,sad,just about all .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M030.wav,sad,takes a little while to toss that off . cause they weren't just men .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M031.wav,sad,for instance one time this it . had been raining several days  and . this one kid he came up to me he gave me his last  pair of dry socks . put them in my pocket .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M032.wav,sad,that's just a little thing but . that's the kind of guys i had  they didn't just die . they killed themselves for each other  and i mean that exactly .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M033.wav,sad,a little more selfish and they'd still be here today  and i got this idea . watching them go down  see everything was being destroyed . but there was one new thing that was being created .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M034.wav,sad,it was  a kind of  responsibility  man for man . you understand me .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M035.wav,sad,and to show that and to . bring that onto the earth again like some sort of monument . standing right behind all of us and we could feel it . and it would make a difference to him .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M036.wav,sad,and then i came here and . it was incredible . there was no meaning in it here  the whole thing to them was a kind of  bus accident .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M037.wav,sad,and i went to work with  dad and that  rat race again and i felt what you said . ashamed . somehow  because . nobody was changed  at all .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M038.wav,sad,it seemed to make a sucker out of a lot of guys  i felt wrong to be alive . i felt  wrong to  have that new checkbook .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M039.wav,sad,open that new bank account . drive the new car and see the new refrigerator .
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M040.wav,sad,cause you can take those things out of the war  but you got to know  when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that .
